map_key,x,y,terrain_key,elevation_m,road_class,road_links,river_class,river_links,settlement_level,has_bridge,source_status,notes
point_alpha_corridor,54,11,cultivated,361,0,0,0,0,0,0,draft,
point_alpha_corridor,55,11,woods,361,0,0,0,0,0,0,draft,
point_alpha_corridor,56,11,woods,350,0,0,0,0,0,0,draft,
point_alpha_corridor,57,11,woods,315,0,0,0,0,0,0,draft,
point_alpha_corridor,58,11,woods,343,0,0,0,0,0,0,draft,
point_alpha_corridor,59,11,woods,324,0,0,0,0,0,0,draft,
point_alpha_corridor,60,11,woods,290,0,0,0,0,0,0,draft,
point_alpha_corridor,61,11,cultivated,247,0,0,2,12,0,0,draft,
point_alpha_corridor,62,11,cultivated,240,1,1,2,10,0,0,draft,
point_alpha_corridor,63,11,cultivated,246,0,0,0,0,0,0,draft,
point_alpha_corridor,64,11,cultivated,252,0,0,0,0,0,0,draft,
point_alpha_corridor,65,11,cultivated,294,1,9,0,0,0,0,draft,
point_alpha_corridor,66,11,woods,267,0,0,0,0,0,0,draft,
point_alpha_corridor,67,11,woods,319,0,0,0,0,0,0,draft,
point_alpha_corridor,68,11,woods,345,0,0,0,0,0,0,draft,
point_alpha_corridor,69,11,woods,368,0,0,0,0,0,0,draft,
point_alpha_corridor,70,11,woods,426,0,0,0,0,0,0,draft,
point_alpha_corridor,71,11,woods,406,0,0,0,0,0,0,draft,
point_alpha_corridor,72,11,woods,359,0,0,0,0,0,0,draft,
point_alpha_corridor,73,11,cultivated,334,0,0,0,0,0,0,draft,
point_alpha_corridor,74,11,urban,319,0,0,0,0,1,0,draft,
point_alpha_corridor,75,11,urban,318,2,17,0,0,3,0,draft,
point_alpha_corridor,76,11,urban,302,0,0,1,3,3,0,draft,
point_alpha_corridor,77,11,urban,307,0,0,1,9,1,0,draft,
point_alpha_corridor,78,11,cultivated,319,0,0,0,0,0,0,draft,
point_alpha_corridor,79,11,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,80,11,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,81,11,woods,391,0,0,0,0,0,0,draft,
point_alpha_corridor,82,11,woods,408,0,0,0,0,0,0,draft,
point_alpha_corridor,83,11,woods,488,0,0,0,0,0,0,draft,
point_alpha_corridor,84,11,woods,440,0,0,0,0,0,0,draft,
point_alpha_corridor,85,11,cultivated,485,1,10,0,0,0,0,draft,
point_alpha_corridor,86,11,cultivated,483,1,17,0,0,0,0,draft,
point_alpha_corridor,87,11,woods,479,0,0,0,0,0,0,draft,
point_alpha_corridor,88,11,woods,437,0,0,0,0,0,0,draft,
point_alpha_corridor,89,11,cultivated,392,0,0,0,0,0,0,draft,
point_alpha_corridor,90,11,cultivated,353,1,3,0,0,0,0,draft,
point_alpha_corridor,91,11,cultivated,366,1,1,0,0,0,0,draft,
point_alpha_corridor,0,12,woods,380,0,0,0,0,0,0,draft,
point_alpha_corridor,1,12,woods,400,0,0,0,0,0,0,draft,
point_alpha_corridor,2,12,woods,398,0,0,0,0,0,0,draft,
point_alpha_corridor,3,12,cultivated,390,0,0,0,0,0,0,draft,
point_alpha_corridor,4,12,cultivated,388,0,0,0,0,0,0,draft,
point_alpha_corridor,5,12,cultivated,380,0,0,0,0,0,0,draft,
point_alpha_corridor,6,12,cultivated,377,1,9,0,0,0,0,draft,
point_alpha_corridor,7,12,cultivated,375,0,0,0,0,0,0,draft,
point_alpha_corridor,8,12,cultivated,369,0,0,0,0,0,0,draft,
point_alpha_corridor,9,12,cultivated,357,0,0,0,0,0,0,draft,
point_alpha_corridor,10,12,cultivated,342,1,9,0,0,0,0,draft,
point_alpha_corridor,11,12,cultivated,333,1,24,0,0,0,0,draft,
point_alpha_corridor,12,12,cultivated,335,0,0,0,0,0,0,draft,
point_alpha_corridor,13,12,woods,342,0,0,0,0,0,0,draft,
point_alpha_corridor,14,12,woods,390,0,0,0,0,0,0,draft,
point_alpha_corridor,15,12,woods,391,0,0,0,0,0,0,draft,
point_alpha_corridor,16,12,woods,399,0,0,0,0,0,0,draft,
point_alpha_corridor,17,12,cultivated,367,0,0,0,0,0,0,draft,
point_alpha_corridor,18,12,cultivated,353,1,12,0,0,0,0,draft,
point_alpha_corridor,19,12,cultivated,342,1,33,0,0,0,0,draft,
point_alpha_corridor,20,12,cultivated,334,0,0,1,9,0,0,draft,
point_alpha_corridor,21,12,cultivated,350,0,0,0,0,0,0,draft,
point_alpha_corridor,22,12,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,23,12,cultivated,356,0,0,0,0,0,0,draft,
point_alpha_corridor,24,12,cultivated,364,0,0,0,0,0,0,draft,
point_alpha_corridor,25,12,cultivated,376,0,0,0,0,0,0,draft,
point_alpha_corridor,26,12,cultivated,375,0,0,0,0,0,0,draft,
point_alpha_corridor,27,12,cultivated,376,0,0,0,0,0,0,draft,
point_alpha_corridor,28,12,cultivated,378,1,3,0,0,0,0,draft,
point_alpha_corridor,29,12,cultivated,370,1,5,0,0,0,0,draft,
point_alpha_corridor,30,12,cultivated,379,0,0,0,0,0,0,draft,
point_alpha_corridor,31,12,cultivated,367,0,0,0,0,0,0,draft,
point_alpha_corridor,32,12,cultivated,378,0,0,0,0,0,0,draft,
point_alpha_corridor,33,12,cultivated,398,0,0,0,0,0,0,draft,
point_alpha_corridor,34,12,woods,446,0,0,0,0,0,0,draft,
point_alpha_corridor,35,12,woods,519,0,0,0,0,0,0,draft,
point_alpha_corridor,36,12,woods,542,0,0,0,0,0,0,draft,
point_alpha_corridor,37,12,woods,591,0,0,0,0,0,0,draft,
point_alpha_corridor,38,12,woods,553,0,0,0,0,0,0,draft,
point_alpha_corridor,39,12,woods,534,0,0,0,0,0,0,draft,
point_alpha_corridor,40,12,woods,489,0,0,0,0,0,0,draft,
point_alpha_corridor,41,12,cultivated,471,1,3,0,0,0,0,draft,
point_alpha_corridor,42,12,cultivated,456,1,24,0,0,0,0,draft,
point_alpha_corridor,43,12,woods,451,0,0,0,0,0,0,draft,
point_alpha_corridor,44,12,woods,461,0,0,0,0,0,0,draft,
point_alpha_corridor,45,12,cultivated,409,0,0,0,0,0,0,draft,
point_alpha_corridor,46,12,woods,411,0,0,0,0,0,0,draft,
point_alpha_corridor,47,12,cultivated,380,0,0,0,0,0,0,draft,
point_alpha_corridor,48,12,cultivated,361,0,0,0,0,0,0,draft,
point_alpha_corridor,49,12,cultivated,341,1,17,0,0,0,0,draft,
point_alpha_corridor,50,12,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,51,12,cultivated,335,0,0,0,0,0,0,draft,
point_alpha_corridor,52,12,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,53,12,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,54,12,cultivated,358,0,0,0,0,0,0,draft,
point_alpha_corridor,55,12,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,56,12,woods,349,0,0,0,0,0,0,draft,
point_alpha_corridor,57,12,woods,339,0,0,0,0,0,0,draft,
point_alpha_corridor,58,12,woods,313,0,0,0,0,0,0,draft,
point_alpha_corridor,59,12,woods,307,0,0,0,0,0,0,draft,
point_alpha_corridor,60,12,woods,295,0,0,0,0,0,0,draft,
point_alpha_corridor,61,12,cultivated,244,0,0,2,3,0,0,draft,
point_alpha_corridor,62,12,cultivated,243,0,0,2,57,0,0,draft,
point_alpha_corridor,63,12,cultivated,260,0,0,0,0,0,0,draft,
point_alpha_corridor,64,12,cultivated,280,0,0,0,0,0,0,draft,
point_alpha_corridor,65,12,cultivated,307,1,9,0,0,0,0,draft,
point_alpha_corridor,66,12,cultivated,272,0,0,0,0,0,0,draft,
point_alpha_corridor,67,12,cultivated,310,0,0,0,0,0,0,draft,
point_alpha_corridor,68,12,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,69,12,cultivated,354,0,0,0,0,0,0,draft,
point_alpha_corridor,70,12,woods,380,0,0,0,0,0,0,draft,
point_alpha_corridor,71,12,woods,366,0,0,0,0,0,0,draft,
point_alpha_corridor,72,12,woods,345,0,0,0,0,0,0,draft,
point_alpha_corridor,73,12,cultivated,327,2,12,0,0,0,0,draft,
point_alpha_corridor,74,12,cultivated,324,2,10,0,0,0,0,draft,
point_alpha_corridor,75,12,cultivated,321,0,0,0,0,0,0,draft,
point_alpha_corridor,76,12,urban,315,0,0,0,0,2,0,draft,
point_alpha_corridor,77,12,cultivated,314,0,0,1,9,0,0,draft,
point_alpha_corridor,78,12,cultivated,324,0,0,0,0,0,0,draft,
point_alpha_corridor,79,12,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,80,12,cultivated,377,0,0,0,0,0,0,draft,
point_alpha_corridor,81,12,woods,416,0,0,0,0,0,0,draft,
point_alpha_corridor,82,12,woods,455,0,0,0,0,0,0,draft,
point_alpha_corridor,83,12,cultivated,506,0,0,0,0,0,0,draft,
point_alpha_corridor,84,12,cultivated,501,0,0,0,0,0,0,draft,
point_alpha_corridor,85,12,cultivated,509,1,17,0,0,0,0,draft,
point_alpha_corridor,86,12,cultivated,502,0,0,0,0,0,0,draft,
point_alpha_corridor,87,12,woods,501,0,0,0,0,0,0,draft,
point_alpha_corridor,88,12,woods,441,0,0,0,0,0,0,draft,
point_alpha_corridor,89,12,woods,425,0,0,0,0,0,0,draft,
point_alpha_corridor,90,12,cultivated,391,0,0,0,0,0,0,draft,
point_alpha_corridor,91,12,cultivated,384,0,0,0,0,0,0,draft,
point_alpha_corridor,0,13,woods,364,0,0,0,0,0,0,draft,
point_alpha_corridor,1,13,woods,353,0,0,0,0,0,0,draft,
point_alpha_corridor,2,13,woods,357,0,0,0,0,0,0,draft,
point_alpha_corridor,3,13,cultivated,378,0,0,0,0,0,0,draft,
point_alpha_corridor,4,13,cultivated,384,0,0,0,0,0,0,draft,
point_alpha_corridor,5,13,cultivated,368,1,2,0,0,0,0,draft,
point_alpha_corridor,6,13,cultivated,371,1,25,0,0,0,0,draft,
point_alpha_corridor,7,13,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,8,13,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,9,13,cultivated,358,0,0,0,0,0,0,draft,
point_alpha_corridor,10,13,cultivated,346,1,3,0,0,0,0,draft,
point_alpha_corridor,11,13,cultivated,335,1,9,0,0,0,0,draft,
point_alpha_corridor,12,13,cultivated,327,0,0,0,0,0,0,draft,
point_alpha_corridor,13,13,cultivated,329,0,0,0,0,0,0,draft,
point_alpha_corridor,14,13,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,15,13,cultivated,351,0,0,0,0,0,0,draft,
point_alpha_corridor,16,13,cultivated,359,0,0,0,0,0,0,draft,
point_alpha_corridor,17,13,cultivated,356,0,0,0,0,0,0,draft,
point_alpha_corridor,18,13,cultivated,349,1,13,0,0,0,0,draft,
point_alpha_corridor,19,13,cultivated,340,1,36,1,10,0,1,draft,
point_alpha_corridor,20,13,cultivated,337,0,0,1,17,0,0,draft,
point_alpha_corridor,21,13,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,22,13,cultivated,364,0,0,0,0,0,0,draft,
point_alpha_corridor,23,13,cultivated,354,0,0,0,0,0,0,draft,
point_alpha_corridor,24,13,cultivated,364,0,0,0,0,0,0,draft,
point_alpha_corridor,25,13,cultivated,363,0,0,0,0,0,0,draft,
point_alpha_corridor,26,13,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,27,13,cultivated,369,0,0,0,0,0,0,draft,
point_alpha_corridor,28,13,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,29,13,cultivated,356,0,0,0,0,0,0,draft,
point_alpha_corridor,30,13,cultivated,357,1,40,0,0,0,0,draft,
point_alpha_corridor,31,13,cultivated,362,0,0,0,0,0,0,draft,
point_alpha_corridor,32,13,cultivated,380,0,0,0,0,0,0,draft,
point_alpha_corridor,33,13,cultivated,403,0,0,0,0,0,0,draft,
point_alpha_corridor,34,13,woods,460,0,0,0,0,0,0,draft,
point_alpha_corridor,35,13,woods,516,0,0,0,0,0,0,draft,
point_alpha_corridor,36,13,woods,562,0,0,0,0,0,0,draft,
point_alpha_corridor,37,13,woods,595,0,0,0,0,0,0,draft,
point_alpha_corridor,38,13,woods,582,0,0,0,0,0,0,draft,
point_alpha_corridor,39,13,woods,530,0,0,0,0,0,0,draft,
point_alpha_corridor,40,13,woods,495,0,0,0,0,0,0,draft,
point_alpha_corridor,41,13,cultivated,457,0,0,0,0,0,0,draft,
point_alpha_corridor,42,13,cultivated,439,1,9,0,0,0,0,draft,
point_alpha_corridor,43,13,woods,418,0,0,0,0,0,0,draft,
point_alpha_corridor,44,13,woods,403,0,0,0,0,0,0,draft,
point_alpha_corridor,45,13,cultivated,373,0,0,0,0,0,0,draft,
point_alpha_corridor,46,13,urban,354,0,0,0,0,1,0,draft,
point_alpha_corridor,47,13,urban,346,0,0,0,0,3,0,draft,
point_alpha_corridor,48,13,urban,339,1,10,0,0,1,0,draft,
point_alpha_corridor,49,13,urban,327,0,0,0,0,2,0,draft,
point_alpha_corridor,50,13,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,51,13,cultivated,322,0,0,0,0,0,0,draft,
point_alpha_corridor,52,13,cultivated,331,0,0,0,0,0,0,draft,
point_alpha_corridor,53,13,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,54,13,cultivated,350,0,0,0,0,0,0,draft,
point_alpha_corridor,55,13,cultivated,350,0,0,0,0,0,0,draft,
point_alpha_corridor,56,13,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,57,13,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,58,13,woods,322,0,0,0,0,0,0,draft,
point_alpha_corridor,59,13,woods,280,0,0,0,0,0,0,draft,
point_alpha_corridor,60,13,woods,257,0,0,0,0,0,0,draft,
point_alpha_corridor,61,13,cultivated,245,0,0,0,0,0,0,draft,
point_alpha_corridor,62,13,cultivated,245,0,0,2,9,0,0,draft,
point_alpha_corridor,63,13,cultivated,290,0,0,0,0,0,0,draft,
point_alpha_corridor,64,13,cultivated,307,0,0,0,0,0,0,draft,
point_alpha_corridor,65,13,cultivated,327,1,9,0,0,0,0,draft,
point_alpha_corridor,66,13,cultivated,298,0,0,0,0,0,0,draft,
point_alpha_corridor,67,13,cultivated,291,0,0,0,0,0,0,draft,
point_alpha_corridor,68,13,cultivated,332,0,0,0,0,0,0,draft,
point_alpha_corridor,69,13,cultivated,327,0,0,0,0,0,0,draft,
point_alpha_corridor,70,13,woods,340,0,0,0,0,0,0,draft,
point_alpha_corridor,71,13,cultivated,328,0,0,0,0,0,0,draft,
point_alpha_corridor,72,13,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,73,13,cultivated,314,2,25,0,0,0,0,draft,
point_alpha_corridor,74,13,cultivated,314,2,33,0,0,0,0,draft,
point_alpha_corridor,75,13,cultivated,319,0,0,0,0,0,0,draft,
point_alpha_corridor,76,13,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,77,13,cultivated,320,0,0,1,9,0,0,draft,
point_alpha_corridor,78,13,cultivated,331,0,0,0,0,0,0,draft,
point_alpha_corridor,79,13,cultivated,358,0,0,0,0,0,0,draft,
point_alpha_corridor,80,13,woods,393,0,0,0,0,0,0,draft,
point_alpha_corridor,81,13,woods,450,0,0,0,0,0,0,draft,
point_alpha_corridor,82,13,woods,488,0,0,0,0,0,0,draft,
point_alpha_corridor,83,13,cultivated,530,1,12,0,0,0,0,draft,
point_alpha_corridor,84,13,woods,533,1,10,0,0,0,0,draft,
point_alpha_corridor,85,13,woods,570,0,0,0,0,0,0,draft,
point_alpha_corridor,86,13,woods,545,0,0,0,0,0,0,draft,
point_alpha_corridor,87,13,woods,542,0,0,0,0,0,0,draft,
point_alpha_corridor,88,13,woods,494,0,0,0,0,0,0,draft,
point_alpha_corridor,89,13,woods,460,0,0,0,0,0,0,draft,
point_alpha_corridor,90,13,woods,424,0,0,0,0,0,0,draft,
point_alpha_corridor,91,13,woods,416,0,0,0,0,0,0,draft,
point_alpha_corridor,0,14,woods,337,0,0,0,0,0,0,draft,
point_alpha_corridor,1,14,woods,300,0,0,0,0,0,0,draft,
point_alpha_corridor,2,14,woods,349,0,0,0,0,0,0,draft,
point_alpha_corridor,3,14,cultivated,363,0,0,0,0,0,0,draft,
point_alpha_corridor,4,14,cultivated,374,0,0,0,0,0,0,draft,
point_alpha_corridor,5,14,cultivated,346,0,0,0,0,0,0,draft,
point_alpha_corridor,6,14,cultivated,360,1,9,0,0,0,0,draft,
point_alpha_corridor,7,14,cultivated,351,0,0,0,0,0,0,draft,
point_alpha_corridor,8,14,cultivated,360,0,0,0,0,0,0,draft,
point_alpha_corridor,9,14,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,10,14,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,11,14,cultivated,325,1,3,0,0,0,0,draft,
point_alpha_corridor,12,14,cultivated,325,1,24,0,0,0,0,draft,
point_alpha_corridor,13,14,cultivated,326,0,0,0,0,0,0,draft,
point_alpha_corridor,14,14,cultivated,332,0,0,0,0,0,0,draft,
point_alpha_corridor,15,14,cultivated,345,0,0,0,0,0,0,draft,
point_alpha_corridor,16,14,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,17,14,cultivated,346,1,10,0,0,0,0,draft,
point_alpha_corridor,18,14,cultivated,344,1,17,0,0,0,0,draft,
point_alpha_corridor,19,14,cultivated,342,0,0,1,9,0,0,draft,
point_alpha_corridor,20,14,cultivated,351,1,32,0,0,0,0,draft,
point_alpha_corridor,21,14,cultivated,370,0,0,0,0,0,0,draft,
point_alpha_corridor,22,14,cultivated,363,0,0,0,0,0,0,draft,
point_alpha_corridor,23,14,cultivated,366,0,0,0,0,0,0,draft,
point_alpha_corridor,24,14,cultivated,358,0,0,0,0,0,0,draft,
point_alpha_corridor,25,14,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,26,14,cultivated,366,0,0,0,0,0,0,draft,
point_alpha_corridor,27,14,cultivated,383,0,0,0,0,0,0,draft,
point_alpha_corridor,28,14,cultivated,369,0,0,0,0,0,0,draft,
point_alpha_corridor,29,14,cultivated,365,0,0,0,0,0,0,draft,
point_alpha_corridor,30,14,cultivated,351,1,9,0,0,0,0,draft,
point_alpha_corridor,31,14,cultivated,349,0,0,0,0,0,0,draft,
point_alpha_corridor,32,14,cultivated,375,0,0,0,0,0,0,draft,
point_alpha_corridor,33,14,cultivated,406,0,0,0,0,0,0,draft,
point_alpha_corridor,34,14,woods,464,0,0,0,0,0,0,draft,
point_alpha_corridor,35,14,woods,488,0,0,0,0,0,0,draft,
point_alpha_corridor,36,14,woods,537,0,0,0,0,0,0,draft,
point_alpha_corridor,37,14,woods,520,0,0,0,0,0,0,draft,
point_alpha_corridor,38,14,woods,549,0,0,0,0,0,0,draft,
point_alpha_corridor,39,14,woods,500,0,0,0,0,0,0,draft,
point_alpha_corridor,40,14,woods,490,1,4,0,0,0,0,draft,
point_alpha_corridor,41,14,cultivated,435,1,38,0,0,0,0,draft,
point_alpha_corridor,42,14,cultivated,435,1,25,0,0,0,0,draft,
point_alpha_corridor,43,14,cultivated,401,0,0,0,0,0,0,draft,
point_alpha_corridor,44,14,woods,387,0,0,0,0,0,0,draft,
point_alpha_corridor,45,14,woods,399,0,0,0,0,0,0,draft,
point_alpha_corridor,46,14,urban,337,0,0,0,0,3,0,draft,
point_alpha_corridor,47,14,urban,316,0,0,0,0,3,0,draft,
point_alpha_corridor,48,14,urban,331,1,9,0,0,3,0,draft,
point_alpha_corridor,49,14,urban,321,0,0,0,0,2,0,draft,
point_alpha_corridor,50,14,cultivated,317,0,0,0,0,0,0,draft,
point_alpha_corridor,51,14,cultivated,309,0,0,0,0,0,0,draft,
point_alpha_corridor,52,14,cultivated,324,0,0,0,0,0,0,draft,
point_alpha_corridor,53,14,cultivated,325,0,0,0,0,0,0,draft,
point_alpha_corridor,54,14,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,55,14,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,56,14,cultivated,347,0,0,0,0,0,0,draft,
point_alpha_corridor,57,14,woods,336,0,0,0,0,0,0,draft,
point_alpha_corridor,58,14,woods,318,0,0,0,0,0,0,draft,
point_alpha_corridor,59,14,woods,256,0,0,0,0,0,0,draft,
point_alpha_corridor,60,14,cultivated,246,0,0,0,0,0,0,draft,
point_alpha_corridor,61,14,cultivated,246,0,0,2,10,0,0,draft,
point_alpha_corridor,62,14,cultivated,262,0,0,2,17,0,0,draft,
point_alpha_corridor,63,14,cultivated,330,0,0,0,0,0,0,draft,
point_alpha_corridor,64,14,cultivated,324,0,0,0,0,0,0,draft,
point_alpha_corridor,65,14,cultivated,351,1,3,0,0,0,0,draft,
point_alpha_corridor,66,14,cultivated,317,1,24,0,0,0,0,draft,
point_alpha_corridor,67,14,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,68,14,cultivated,289,0,0,0,0,0,0,draft,
point_alpha_corridor,69,14,cultivated,305,1,2,0,0,0,0,draft,
point_alpha_corridor,70,14,cultivated,314,1,24,0,0,0,0,draft,
point_alpha_corridor,71,14,cultivated,304,2,28,0,0,0,0,draft,
point_alpha_corridor,72,14,cultivated,316,2,10,0,0,0,0,draft,
point_alpha_corridor,73,14,cultivated,311,1,3,0,0,0,0,draft,
point_alpha_corridor,74,14,cultivated,311,1,24,0,0,0,0,draft,
point_alpha_corridor,75,14,cultivated,322,0,0,0,0,0,0,draft,
point_alpha_corridor,76,14,cultivated,329,0,0,0,0,0,0,draft,
point_alpha_corridor,77,14,cultivated,329,0,0,1,9,0,0,draft,
point_alpha_corridor,78,14,cultivated,339,0,0,0,0,0,0,draft,
point_alpha_corridor,79,14,cultivated,367,0,0,0,0,0,0,draft,
point_alpha_corridor,80,14,woods,394,0,0,0,0,0,0,draft,
point_alpha_corridor,81,14,woods,443,0,0,0,0,0,0,draft,
point_alpha_corridor,82,14,cultivated,502,0,0,0,0,0,0,draft,
point_alpha_corridor,83,14,woods,569,1,1,0,0,0,0,draft,
point_alpha_corridor,84,14,woods,579,1,33,0,0,0,0,draft,
point_alpha_corridor,85,14,woods,633,0,0,0,0,0,0,draft,
point_alpha_corridor,86,14,woods,585,0,0,0,0,0,0,draft,
point_alpha_corridor,87,14,woods,594,0,0,0,0,0,0,draft,
point_alpha_corridor,88,14,woods,525,0,0,0,0,0,0,draft,
point_alpha_corridor,89,14,woods,515,0,0,0,0,0,0,draft,
point_alpha_corridor,90,14,woods,446,0,0,0,0,0,0,draft,
point_alpha_corridor,91,14,woods,446,0,0,0,0,0,0,draft,
point_alpha_corridor,0,15,urban,294,1,8,0,0,3,0,draft,
point_alpha_corridor,1,15,urban,315,1,16,0,0,3,0,draft,
point_alpha_corridor,2,15,cultivated,344,0,0,0,0,0,0,draft,
point_alpha_corridor,3,15,cultivated,354,0,0,0,0,0,0,draft,
point_alpha_corridor,4,15,cultivated,359,0,0,0,0,0,0,draft,
point_alpha_corridor,5,15,cultivated,333,0,0,0,0,0,0,draft,
point_alpha_corridor,6,15,cultivated,345,1,9,0,0,0,0,draft,
point_alpha_corridor,7,15,cultivated,352,0,0,0,0,0,0,draft,
point_alpha_corridor,8,15,cultivated,357,0,0,0,0,0,0,draft,
point_alpha_corridor,9,15,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,10,15,cultivated,334,0,0,0,0,0,0,draft,
point_alpha_corridor,11,15,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,12,15,cultivated,320,1,9,0,0,0,0,draft,
point_alpha_corridor,13,15,cultivated,343,1,20,0,0,0,0,draft,
point_alpha_corridor,14,15,cultivated,340,0,0,0,0,0,0,draft,
point_alpha_corridor,15,15,cultivated,358,1,20,0,0,0,0,draft,
point_alpha_corridor,16,15,cultivated,353,0,0,0,0,0,0,draft,
point_alpha_corridor,17,15,cultivated,349,1,17,0,0,0,0,draft,
point_alpha_corridor,18,15,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,19,15,cultivated,349,0,0,1,9,0,0,draft,
point_alpha_corridor,20,15,cultivated,361,0,0,0,0,0,0,draft,
point_alpha_corridor,21,15,cultivated,368,0,0,0,0,0,0,draft,
point_alpha_corridor,22,15,cultivated,369,0,0,0,0,0,0,draft,
point_alpha_corridor,23,15,cultivated,362,0,0,0,0,0,0,draft,
point_alpha_corridor,24,15,cultivated,365,0,0,0,0,0,0,draft,
point_alpha_corridor,25,15,cultivated,369,0,0,0,0,0,0,draft,
point_alpha_corridor,26,15,cultivated,376,0,0,0,0,0,0,draft,
point_alpha_corridor,27,15,cultivated,380,0,0,0,0,0,0,draft,
point_alpha_corridor,28,15,cultivated,382,0,0,0,0,0,0,draft,
point_alpha_corridor,29,15,cultivated,363,0,0,0,0,0,0,draft,
point_alpha_corridor,30,15,cultivated,347,1,5,0,0,0,0,draft,
point_alpha_corridor,31,15,cultivated,340,1,40,0,0,0,0,draft,
point_alpha_corridor,32,15,cultivated,375,0,0,0,0,0,0,draft,
point_alpha_corridor,33,15,cultivated,391,0,0,0,0,0,0,draft,
point_alpha_corridor,34,15,woods,448,0,0,0,0,0,0,draft,
point_alpha_corridor,35,15,woods,459,0,0,0,0,0,0,draft,
point_alpha_corridor,36,15,woods,508,0,0,0,0,0,0,draft,
point_alpha_corridor,37,15,woods,486,0,0,0,0,0,0,draft,
point_alpha_corridor,38,15,woods,516,0,0,0,0,0,0,draft,
point_alpha_corridor,39,15,cultivated,471,0,0,0,0,0,0,draft,
point_alpha_corridor,40,15,woods,460,0,0,0,0,0,0,draft,
point_alpha_corridor,41,15,cultivated,416,0,0,0,0,0,0,draft,
point_alpha_corridor,42,15,cultivated,413,1,41,0,0,0,0,draft,
point_alpha_corridor,43,15,cultivated,378,0,0,0,0,0,0,draft,
point_alpha_corridor,44,15,woods,410,0,0,0,0,0,0,draft,
point_alpha_corridor,45,15,woods,392,0,0,0,0,0,0,draft,
point_alpha_corridor,46,15,cultivated,341,0,0,0,0,0,0,draft,
point_alpha_corridor,47,15,urban,318,1,18,0,0,3,0,draft,
point_alpha_corridor,48,15,urban,322,1,29,0,0,3,0,draft,
point_alpha_corridor,49,15,urban,306,1,34,0,0,3,0,draft,
point_alpha_corridor,50,15,urban,309,1,16,0,0,1,0,draft,
point_alpha_corridor,51,15,cultivated,303,0,0,0,0,0,0,draft,
point_alpha_corridor,52,15,cultivated,320,0,0,0,0,0,0,draft,
point_alpha_corridor,53,15,cultivated,318,0,0,0,0,0,0,draft,
point_alpha_corridor,54,15,cultivated,331,0,0,0,0,0,0,draft,
point_alpha_corridor,55,15,cultivated,333,0,0,0,0,0,0,draft,
point_alpha_corridor,56,15,cultivated,343,0,0,0,0,0,0,draft,
point_alpha_corridor,57,15,cultivated,336,0,0,0,0,0,0,draft,
point_alpha_corridor,58,15,woods,302,0,0,0,0,0,0,draft,
point_alpha_corridor,59,15,woods,248,0,0,0,0,0,0,draft,
point_alpha_corridor,60,15,cultivated,247,0,0,0,0,0,0,draft,
point_alpha_corridor,61,15,woods,267,0,0,2,9,0,0,draft,
point_alpha_corridor,62,15,woods,295,0,0,0,0,0,0,draft,
point_alpha_corridor,63,15,woods,350,0,0,0,0,0,0,draft,
point_alpha_corridor,64,15,cultivated,348,0,0,0,0,0,0,draft,
point_alpha_corridor,65,15,woods,353,0,0,0,0,0,0,draft,
point_alpha_corridor,66,15,cultivated,335,1,5,0,0,0,0,draft,
point_alpha_corridor,67,15,cultivated,345,1,36,0,0,0,0,draft,
point_alpha_corridor,68,15,cultivated,310,0,0,0,0,0,0,draft,
point_alpha_corridor,69,15,cultivated,336,0,0,0,0,0,0,draft,
