map_key,x,y,elevation_m,terrain_key,road_class,road_links,river_class,river_links,settlement_level,has_bridge,source_status,notes
point_alpha_corridor,29,9,329,clear,2,33,0,0,0,0,draft,
point_alpha_corridor,30,9,335,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,9,329,clear,1,3,0,0,0,0,draft,
point_alpha_corridor,32,9,332,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,33,9,351,clear,0,0,1,3,0,0,draft,
point_alpha_corridor,34,9,361,clear,0,0,1,24,0,0,draft,
point_alpha_corridor,35,9,409,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,9,484,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,9,531,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,9,532,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,9,465,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,0,10,320,clear,1,9,1,5,0,0,draft,
point_alpha_corridor,1,10,328,woods,0,0,1,40,0,0,draft,
point_alpha_corridor,2,10,344,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,3,10,315,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,4,10,309,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,5,10,359,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,6,10,371,woods,1,5,0,0,0,0,draft,
point_alpha_corridor,7,10,362,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,8,10,359,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,9,10,359,clear,1,34,0,0,0,0,draft,
point_alpha_corridor,10,10,365,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,11,10,377,clear,1,42,0,0,0,0,draft,
point_alpha_corridor,12,10,365,urban,1,28,0,0,1,0,draft,
point_alpha_corridor,13,10,333,urban,1,35,0,0,3,0,draft,
point_alpha_corridor,14,10,314,clear,1,21,1,5,0,0,draft,
point_alpha_corridor,15,10,307,clear,1,34,1,36,0,0,draft,
point_alpha_corridor,16,10,315,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,17,10,319,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,18,10,323,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,19,10,321,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,20,10,344,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,21,10,368,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,22,10,379,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,10,319,woods,1,3,0,0,0,0,draft,
point_alpha_corridor,24,10,267,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,25,10,251,clear,0,0,2,10,0,0,draft,
point_alpha_corridor,26,10,294,woods,0,0,2,17,0,0,draft,
point_alpha_corridor,27,10,310,woods,2,10,0,0,0,0,draft,
point_alpha_corridor,28,10,317,clear,2,17,0,0,0,0,draft,
point_alpha_corridor,29,10,345,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,10,352,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,10,343,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,10,353,woods,1,5,0,0,0,0,draft,
point_alpha_corridor,33,10,385,woods,1,34,0,0,0,0,draft,
point_alpha_corridor,34,10,378,clear,1,20,1,5,0,0,draft,
point_alpha_corridor,35,10,384,woods,1,32,1,40,0,0,draft,
point_alpha_corridor,36,10,444,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,10,487,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,10,475,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,10,437,woods,1,0,0,0,0,0,draft,
point_alpha_corridor,0,11,359,woods,1,5,0,0,0,0,draft,
point_alpha_corridor,1,11,306,clear,1,40,1,9,0,0,draft,
point_alpha_corridor,2,11,321,clear,1,8,0,0,0,0,draft,
point_alpha_corridor,3,11,303,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,4,11,324,urban,1,17,0,0,3,0,draft,
point_alpha_corridor,5,11,347,urban,1,17,0,0,2,0,draft,
point_alpha_corridor,6,11,359,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,7,11,367,clear,1,35,0,0,0,0,draft,
point_alpha_corridor,8,11,374,clear,1,17,0,0,0,0,draft,
point_alpha_corridor,9,11,375,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,10,11,392,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,11,11,412,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,12,11,416,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,13,11,397,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,11,341,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,15,11,313,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,16,11,301,clear,1,5,1,36,0,0,draft,
point_alpha_corridor,17,11,295,clear,1,34,2,36,0,0,draft,
point_alpha_corridor,18,11,299,clear,1,29,0,0,0,0,draft,
point_alpha_corridor,19,11,300,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,20,11,322,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,21,11,341,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,22,11,352,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,11,350,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,24,11,264,clear,1,9,2,12,0,0,draft,
point_alpha_corridor,25,11,257,clear,0,0,2,41,0,0,draft,
point_alpha_corridor,26,11,280,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,27,11,291,clear,2,17,0,0,0,0,draft,
point_alpha_corridor,28,11,315,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,29,11,358,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,11,378,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,11,361,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,11,384,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,11,409,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,34,11,422,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,11,436,woods,0,0,1,3,0,0,draft,
point_alpha_corridor,36,11,431,woods,0,0,1,20,0,0,draft,
point_alpha_corridor,37,11,453,woods,0,0,1,32,0,0,draft,
point_alpha_corridor,38,11,424,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,39,11,409,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,0,12,346,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,1,12,301,urban,1,11,1,3,3,0,draft,
point_alpha_corridor,2,12,293,urban,1,21,1,24,3,0,draft,
point_alpha_corridor,3,12,301,urban,1,35,0,0,1,0,draft,
point_alpha_corridor,4,12,311,urban,1,30,0,0,3,0,draft,
point_alpha_corridor,5,12,333,urban,1,34,0,0,3,0,draft,
point_alpha_corridor,6,12,348,clear,1,17,0,0,0,0,draft,
point_alpha_corridor,7,12,362,clear,1,8,0,0,0,0,draft,
point_alpha_corridor,8,12,380,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,9,12,377,clear,1,10,0,0,0,0,draft,
point_alpha_corridor,10,12,396,clear,1,17,0,0,0,0,draft,
point_alpha_corridor,11,12,426,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,12,12,435,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,13,12,374,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,12,323,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,15,12,315,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,16,12,311,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,12,298,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,18,12,289,clear,1,9,2,36,0,0,draft,
point_alpha_corridor,19,12,281,clear,1,1,2,40,0,0,draft,
point_alpha_corridor,20,12,288,clear,0,0,2,12,0,0,draft,
point_alpha_corridor,21,12,299,woods,0,0,2,40,0,0,draft,
point_alpha_corridor,22,12,311,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,23,12,288,woods,0,0,1,10,0,0,draft,
point_alpha_corridor,24,12,260,clear,1,5,1,17,0,0,draft,
point_alpha_corridor,25,12,255,clear,1,40,2,9,0,0,draft,
point_alpha_corridor,26,12,264,urban,2,10,0,0,3,0,draft,
point_alpha_corridor,27,12,282,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,28,12,310,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,29,12,363,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,12,384,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,12,354,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,12,355,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,12,350,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,34,12,423,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,12,422,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,12,432,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,12,416,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,12,390,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,39,12,379,clear,1,8,0,0,0,0,draft,
point_alpha_corridor,0,13,331,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,1,13,323,clear,1,51,0,0,0,0,draft,
point_alpha_corridor,2,13,301,clear,1,20,1,5,0,0,draft,
point_alpha_corridor,3,13,297,clear,1,34,1,42,0,0,draft,
point_alpha_corridor,4,13,307,clear,1,29,1,28,0,0,draft,
point_alpha_corridor,5,13,313,urban,1,34,1,32,3,0,draft,
point_alpha_corridor,6,13,331,urban,1,28,0,0,1,0,draft,
point_alpha_corridor,7,13,355,clear,1,41,0,0,0,0,draft,
point_alpha_corridor,8,13,378,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,9,13,365,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,10,13,374,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,11,13,398,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,12,13,405,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,13,13,356,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,13,343,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,13,320,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,13,295,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,13,287,clear,1,10,2,18,0,0,draft,
point_alpha_corridor,18,13,286,clear,1,21,2,20,0,0,draft,
point_alpha_corridor,19,13,284,clear,1,34,2,35,0,0,draft,
point_alpha_corridor,20,13,282,clear,1,24,2,17,0,0,draft,
point_alpha_corridor,21,13,283,clear,0,0,2,3,0,0,draft,
point_alpha_corridor,22,13,283,woods,0,0,2,20,0,0,draft,
point_alpha_corridor,23,13,270,woods,0,0,2,41,0,0,draft,
point_alpha_corridor,24,13,326,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,13,270,clear,1,9,3,13,0,0,draft,
point_alpha_corridor,26,13,260,urban,2,9,0,0,3,0,draft,
point_alpha_corridor,27,13,284,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,28,13,345,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,29,13,335,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,13,306,woods,0,0,1,12,0,0,draft,
point_alpha_corridor,31,13,303,clear,1,10,1,34,0,0,draft,
point_alpha_corridor,32,13,310,clear,1,20,1,20,0,0,draft,
point_alpha_corridor,33,13,326,woods,1,34,1,40,0,0,draft,
point_alpha_corridor,34,13,351,woods,1,20,0,0,0,0,draft,
point_alpha_corridor,35,13,354,clear,1,34,0,0,0,0,draft,
point_alpha_corridor,36,13,375,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,37,13,392,clear,1,34,0,0,0,0,draft,
point_alpha_corridor,38,13,386,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,39,13,375,clear,1,33,1,8,0,0,draft,
point_alpha_corridor,0,14,332,clear,1,3,0,0,0,0,draft,
point_alpha_corridor,1,14,331,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,2,14,320,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,3,14,302,clear,1,10,1,9,0,0,draft,
point_alpha_corridor,4,14,319,clear,1,17,1,5,0,0,draft,
point_alpha_corridor,5,14,320,clear,0,0,1,32,0,0,draft,
point_alpha_corridor,6,14,369,woods,1,5,0,0,0,0,draft,
point_alpha_corridor,7,14,377,clear,1,43,0,0,0,0,draft,
point_alpha_corridor,8,14,364,clear,1,25,0,0,0,0,draft,
point_alpha_corridor,9,14,353,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,10,14,368,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,11,14,392,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,12,14,395,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,13,14,381,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,14,14,391,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,14,312,woods,0,0,2,10,0,0,draft,
point_alpha_corridor,16,14,291,clear,1,12,2,18,0,0,draft,
point_alpha_corridor,17,14,297,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,18,14,298,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,14,297,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,14,301,clear,1,5,0,0,0,0,draft,
point_alpha_corridor,21,14,296,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,22,14,300,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,23,14,288,clear,0,0,1,3,0,0,draft,
point_alpha_corridor,24,14,309,clear,0,0,1,24,0,0,draft,
point_alpha_corridor,25,14,288,woods,2,11,3,3,0,0,draft,
point_alpha_corridor,26,14,260,urban,2,21,3,56,3,0,draft,
point_alpha_corridor,27,14,277,clear,1,40,1,10,0,0,draft,
point_alpha_corridor,28,14,288,woods,0,0,1,20,0,0,draft,
point_alpha_corridor,29,14,283,clear,1,10,1,34,0,0,draft,
point_alpha_corridor,30,14,288,clear,1,20,1,17,0,0,draft,
point_alpha_corridor,31,14,302,clear,1,35,0,0,0,0,draft,
point_alpha_corridor,32,14,316,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,33,14,326,clear,0,0,1,3,0,0,draft,
point_alpha_corridor,34,14,336,clear,0,0,1,24,0,0,draft,
point_alpha_corridor,35,14,400,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,14,455,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,14,426,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,14,394,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,39,14,386,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,0,15,340,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,15,338,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,2,15,321,clear,0,0,1,12,0,0,draft,
point_alpha_corridor,3,15,312,clear,1,9,1,33,0,0,draft,
point_alpha_corridor,4,15,320,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,5,15,347,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,6,15,417,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,7,15,398,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,8,15,356,clear,1,5,1,8,0,0,draft,
point_alpha_corridor,9,15,344,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,10,15,353,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,11,15,368,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,12,15,376,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,13,15,369,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,14,15,351,woods,0,0,2,12,0,0,draft,
point_alpha_corridor,15,15,300,clear,1,10,2,33,0,0,draft,
point_alpha_corridor,16,15,339,woods,1,17,0,0,0,0,draft,
point_alpha_corridor,17,15,358,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,18,15,350,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,19,15,353,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,20,15,334,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,21,15,319,woods,1,3,0,0,0,0,draft,
point_alpha_corridor,22,15,302,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,23,15,286,clear,0,0,1,10,0,0,draft,
point_alpha_corridor,24,15,306,clear,2,12,1,17,0,0,draft,
point_alpha_corridor,25,15,300,clear,2,41,0,0,0,0,draft,
point_alpha_corridor,26,15,264,clear,0,0,3,13,0,0,draft,
point_alpha_corridor,27,15,267,clear,1,3,1,33,0,0,draft,
point_alpha_corridor,28,15,280,woods,1,20,0,0,0,0,draft,
point_alpha_corridor,29,15,294,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,30,15,306,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,15,329,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,15,343,woods,1,5,0,0,0,0,draft,
point_alpha_corridor,33,15,354,clear,1,40,1,10,0,0,draft,
point_alpha_corridor,34,15,351,clear,0,0,1,17,0,0,draft,
point_alpha_corridor,35,15,440,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,15,501,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,15,419,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,38,15,400,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,39,15,389,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,0,16,355,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,1,16,336,woods,0,0,1,10,0,0,draft,
point_alpha_corridor,2,16,320,clear,1,12,1,17,0,0,draft,
point_alpha_corridor,3,16,324,woods,1,41,0,0,0,0,draft,
point_alpha_corridor,4,16,355,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,5,16,347,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,6,16,391,woods,1,12,0,0,0,0,draft,
point_alpha_corridor,7,16,395,woods,1,33,0,0,0,0,draft,
point_alpha_corridor,8,16,364,clear,0,0,1,5,0,0,draft,
point_alpha_corridor,9,16,341,woods,1,3,1,34,0,0,draft,
point_alpha_corridor,10,16,336,clear,1,20,1,24,0,0,draft,
point_alpha_corridor,11,16,341,clear,1,36,0,0,0,0,draft,
point_alpha_corridor,12,16,341,urban,1,13,0,0,2,0,draft,
point_alpha_corridor,13,16,322,urban,1,42,2,10,3,0,draft,
point_alpha_corridor,14,16,317,urban,1,20,2,17,1,0,draft,
point_alpha_corridor,15,16,337,woods,1,33,0,0,0,0,draft,
point_alpha_corridor,16,16,388,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,16,399,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,18,16,409,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,19,16,394,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,20,16,322,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,21,16,292,clear,1,10,1,10,0,0,draft,
point_alpha_corridor,22,16,279,clear,1,17,1,20,0,0,draft,
point_alpha_corridor,23,16,290,clear,2,10,1,33,0,0,draft,
point_alpha_corridor,24,16,322,clear,2,17,0,0,0,0,draft,
point_alpha_corridor,25,16,298,clear,2,3,0,0,0,0,draft,
point_alpha_corridor,26,16,269,clear,2,24,3,5,0,0,draft,
point_alpha_corridor,27,16,267,clear,0,0,3,40,0,0,draft,
point_alpha_corridor,28,16,288,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,29,16,315,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,30,16,325,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,16,362,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,16,390,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,16,371,clear,1,9,1,9,0,0,draft,
point_alpha_corridor,34,16,368,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,35,16,432,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,16,445,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,37,16,431,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,38,16,412,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,39,16,401,clear,1,8,1,9,0,0,draft,
point_alpha_corridor,0,17,346,woods,0,0,1,12,0,0,draft,
point_alpha_corridor,1,17,333,clear,0,0,1,33,0,0,draft,
point_alpha_corridor,2,17,342,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,3,17,340,woods,1,9,0,0,0,0,draft,
point_alpha_corridor,4,17,360,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,5,17,366,woods,1,10,0,0,0,0,draft,
point_alpha_corridor,6,17,422,woods,1,17,0,0,0,0,draft,
point_alpha_corridor,7,17,476,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,8,17,401,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,17,353,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,10,17,334,clear,0,0,1,5,0,0,draft,
point_alpha_corridor,11,17,333,clear,0,0,1,34,0,0,draft,
point_alpha_corridor,12,17,326,urban,1,37,1,28,2,0,draft,
point_alpha_corridor,13,17,317,urban,1,41,2,33,3,0,draft,
point_alpha_corridor,14,17,366,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,15,17,430,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,17,411,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,17,362,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,18,17,359,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,19,17,318,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,20,17,295,clear,0,0,1,12,0,0,draft,
point_alpha_corridor,21,17,286,clear,1,3,1,33,0,0,draft,
point_alpha_corridor,22,17,294,clear,2,28,0,0,0,0,draft,
point_alpha_corridor,23,17,331,woods,2,33,0,0,0,0,draft,
point_alpha_corridor,24,17,357,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,17,321,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,26,17,284,clear,2,9,0,0,0,0,draft,
point_alpha_corridor,27,17,267,clear,0,0,3,9,0,0,draft,
point_alpha_corridor,28,17,292,urban,1,8,0,0,1,0,draft,
point_alpha_corridor,29,17,331,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,30,17,355,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,17,381,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,17,422,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,33,17,380,clear,1,9,1,3,0,0,draft,
point_alpha_corridor,34,17,427,woods,0,0,1,16,0,0,draft,
point_alpha_corridor,35,17,458,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,17,438,clear,1,4,0,0,0,0,draft,
point_alpha_corridor,37,17,442,clear,1,40,0,0,0,0,draft,
point_alpha_corridor,38,17,433,clear,1,12,1,12,0,0,draft,
point_alpha_corridor,39,17,415,clear,1,33,1,33,0,0,draft,
point_alpha_corridor,0,18,352,clear,0,0,1,1,0,0,draft,
point_alpha_corridor,1,18,354,woods,1,10,0,0,0,0,draft,
point_alpha_corridor,2,18,377,woods,1,17,0,0,0,0,draft,
point_alpha_corridor,3,18,361,woods,1,3,0,0,0,0,draft,
point_alpha_corridor,4,18,369,clear,1,24,0,0,0,0,draft,
point_alpha_corridor,5,18,373,clear,1,9,0,0,0,0,draft,
point_alpha_corridor,6,18,411,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,7,18,439,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,8,18,395,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,18,359,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,18,340,clear,0,0,1,4,0,0,draft,
point_alpha_corridor,11,18,333,clear,0,0,1,34,0,0,draft,
point_alpha_corridor,12,18,326,clear,1,12,1,25,0,0,draft,
point_alpha_corridor,13,18,345,clear,1,41,0,0,0,0,draft,
point_alpha_corridor,14,18,393,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,15,18,464,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,16,18,417,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,17,18,345,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,18,18,319,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,18,307,clear,0,0,1,10,0,0,draft,
point_alpha_corridor,20,18,298,clear,0,0,1,17,0,0,draft,
point_alpha_corridor,21,18,306,clear,2,10,0,0,0,0,draft,
point_alpha_corridor,22,18,339,woods,2,17,0,0,0,0,draft,
point_alpha_corridor,23,18,397,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,24,18,373,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,25,18,322,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,26,18,297,clear,2,13,0,0,0,0,draft,
point_alpha_corridor,27,18,271,urban,2,42,3,11,1,0,draft,
point_alpha_corridor,28,18,280,urban,1,29,1,20,3,0,draft,
point_alpha_corridor,29,18,298,urban,1,32,1,40,1,0,draft,
point_alpha_corridor,30,18,347,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,31,18,389,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,32,18,388,woods,1,12,0,0,0,0,draft,
point_alpha_corridor,33,18,382,woods,1,33,0,0,0,0,draft,
point_alpha_corridor,34,18,437,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,35,18,465,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,36,18,469,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,37,18,446,clear,1,11,0,0,0,0,draft,
point_alpha_corridor,38,18,441,clear,1,21,1,5,0,0,draft,
point_alpha_corridor,39,18,439,clear,1,32,1,32,0,0,draft,
point_alpha_corridor,0,19,363,clear,1,12,0,0,0,0,draft,
point_alpha_corridor,1,19,389,woods,1,33,0,0,0,0,draft,
point_alpha_corridor,2,19,406,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,3,19,377,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,4,19,380,clear,1,13,0,0,0,0,draft,
point_alpha_corridor,5,19,390,clear,1,33,0,0,0,0,draft,
point_alpha_corridor,6,19,386,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,7,19,397,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,8,19,417,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,9,19,414,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,10,19,362,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,11,19,337,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,12,19,328,clear,1,9,1,5,0,0,draft,
point_alpha_corridor,13,19,340,clear,1,3,1,40,0,0,draft,
point_alpha_corridor,14,19,370,clear,1,20,0,0,0,0,draft,
point_alpha_corridor,15,19,397,woods,1,40,0,0,0,0,draft,
point_alpha_corridor,16,19,383,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,17,19,352,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,18,19,337,clear,0,0,0,0,0,0,elevation_only,
point_alpha_corridor,19,19,303,clear,0,0,1,9,0,0,draft,
point_alpha_corridor,20,19,346,woods,0,0,0,0,0,0,draft,
point_alpha_corridor,21,19,338,clear,2,9,0,0,0,0,draft,
