map_key,x,y,neighbor_x,neighbor_y,river_class,crossing_type,source_status
point_alpha_corridor,42,27,43,26,2,none,derived
point_alpha_corridor,42,42,43,42,1,none,derived
point_alpha_corridor,42,43,42,44,1,none,derived
point_alpha_corridor,42,43,43,42,1,none,derived
point_alpha_corridor,42,43,43,43,1,bridge,derived
point_alpha_corridor,43,6,44,7,1,none,derived
point_alpha_corridor,43,23,43,24,2,none,derived
point_alpha_corridor,43,24,44,24,2,none,derived
point_alpha_corridor,43,26,43,27,2,none,derived
point_alpha_corridor,43,26,44,27,2,none,derived
point_alpha_corridor,43,39,44,40,1,none,derived
point_alpha_corridor,43,40,44,40,1,none,derived
point_alpha_corridor,43,40,44,41,1,none,derived
point_alpha_corridor,43,41,43,42,1,none,derived
point_alpha_corridor,43,41,44,41,1,none,derived
point_alpha_corridor,43,41,44,42,1,none,derived
point_alpha_corridor,43,74,44,75,1,none,derived
point_alpha_corridor,43,75,44,75,1,none,derived
point_alpha_corridor,43,75,44,76,1,none,derived
point_alpha_corridor,43,76,44,76,1,none,derived
point_alpha_corridor,44,6,44,7,1,none,derived
point_alpha_corridor,44,6,45,6,1,none,derived
point_alpha_corridor,44,24,44,25,2,none,derived
point_alpha_corridor,44,25,45,24,2,none,derived
point_alpha_corridor,44,26,44,27,2,none,derived
point_alpha_corridor,44,26,45,26,2,none,derived
point_alpha_corridor,44,38,45,38,1,none,derived
point_alpha_corridor,44,39,44,40,1,none,derived
point_alpha_corridor,44,39,45,38,1,none,derived
point_alpha_corridor,44,39,45,39,1,none,derived
point_alpha_corridor,44,72,45,72,1,none,derived
point_alpha_corridor,44,73,44,74,1,none,derived
point_alpha_corridor,44,73,45,72,1,none,derived
point_alpha_corridor,44,73,45,73,1,none,derived
point_alpha_corridor,44,74,44,75,1,none,derived
point_alpha_corridor,44,74,45,73,1,none,derived
point_alpha_corridor,44,74,45,74,1,none,derived
point_alpha_corridor,45,5,45,6,1,none,derived
point_alpha_corridor,45,5,46,6,1,none,derived
point_alpha_corridor,45,24,45,25,2,none,derived
point_alpha_corridor,45,25,45,26,2,none,derived
point_alpha_corridor,45,25,46,25,2,none,derived
point_alpha_corridor,45,25,46,26,2,none,derived
point_alpha_corridor,45,26,46,26,2,none,derived
point_alpha_corridor,45,36,46,37,1,none,derived
point_alpha_corridor,45,37,45,38,1,none,derived
point_alpha_corridor,45,37,46,37,1,none,derived
point_alpha_corridor,45,37,46,38,1,none,derived
point_alpha_corridor,45,71,45,72,1,none,derived
point_alpha_corridor,45,71,46,72,1,none,derived
point_alpha_corridor,46,5,46,6,1,none,derived
point_alpha_corridor,46,5,47,5,1,none,derived
point_alpha_corridor,46,26,46,27,2,none,derived
point_alpha_corridor,46,26,47,26,2,none,derived
point_alpha_corridor,46,36,46,37,1,none,derived
point_alpha_corridor,46,36,47,36,1,none,derived
point_alpha_corridor,46,71,46,72,1,none,derived
point_alpha_corridor,46,72,47,71,1,none,derived
point_alpha_corridor,47,4,47,5,1,none,derived
point_alpha_corridor,47,5,48,5,1,none,derived
point_alpha_corridor,47,25,47,26,2,none,derived
point_alpha_corridor,47,25,48,26,2,none,derived
point_alpha_corridor,47,35,47,36,1,none,derived
point_alpha_corridor,47,35,48,36,1,none,derived
point_alpha_corridor,47,70,48,71,1,bridge,derived
point_alpha_corridor,47,71,47,72,1,none,derived
point_alpha_corridor,47,71,48,71,1,none,derived
point_alpha_corridor,47,71,48,72,1,none,derived
point_alpha_corridor,48,5,48,6,1,none,derived
point_alpha_corridor,48,6,49,5,1,none,derived
point_alpha_corridor,48,25,48,26,2,none,derived
point_alpha_corridor,48,26,49,25,2,none,derived
point_alpha_corridor,48,35,48,36,1,none,derived
point_alpha_corridor,48,35,49,35,1,none,derived
point_alpha_corridor,48,70,48,71,1,none,derived
point_alpha_corridor,48,70,49,70,1,none,derived
point_alpha_corridor,49,5,49,6,1,none,derived
point_alpha_corridor,49,5,50,6,1,bridge,derived
point_alpha_corridor,49,25,49,26,2,none,derived
point_alpha_corridor,49,26,50,26,2,none,derived
point_alpha_corridor,49,34,49,35,1,none,derived
point_alpha_corridor,49,34,50,35,1,none,derived
point_alpha_corridor,49,68,50,69,1,none,derived
point_alpha_corridor,49,69,49,70,1,none,derived
point_alpha_corridor,49,69,50,69,1,none,derived
point_alpha_corridor,49,69,50,70,1,none,derived
point_alpha_corridor,50,5,50,6,1,none,derived
point_alpha_corridor,50,6,51,5,1,none,derived
point_alpha_corridor,50,26,50,27,2,none,derived
point_alpha_corridor,50,27,51,26,2,none,derived
point_alpha_corridor,50,33,50,34,1,bridge,derived
point_alpha_corridor,50,33,51,33,1,none,derived
point_alpha_corridor,50,34,50,35,1,none,derived
point_alpha_corridor,50,34,51,33,1,none,derived
point_alpha_corridor,50,34,51,34,1,none,derived
point_alpha_corridor,50,67,51,67,1,none,derived
point_alpha_corridor,50,68,50,69,1,none,derived
point_alpha_corridor,50,68,51,67,1,none,derived
point_alpha_corridor,50,68,51,68,1,none,derived
point_alpha_corridor,51,5,51,6,1,none,derived
point_alpha_corridor,51,5,52,6,1,none,derived
point_alpha_corridor,51,26,51,27,2,none,derived
point_alpha_corridor,51,27,52,27,2,none,derived
point_alpha_corridor,51,32,51,33,1,none,derived
point_alpha_corridor,51,32,52,33,1,none,derived
point_alpha_corridor,51,66,51,67,1,none,derived
point_alpha_corridor,51,66,52,67,1,none,derived
point_alpha_corridor,51,67,52,67,1,none,derived
point_alpha_corridor,52,5,52,6,1,none,derived
point_alpha_corridor,52,6,53,5,1,none,derived
point_alpha_corridor,52,26,53,26,2,none,derived
point_alpha_corridor,52,27,52,28,2,none,derived
point_alpha_corridor,52,27,53,26,2,none,derived
point_alpha_corridor,52,27,53,27,2,none,derived
point_alpha_corridor,52,32,52,33,1,none,derived
point_alpha_corridor,52,32,53,32,1,none,derived
point_alpha_corridor,52,64,53,64,1,none,derived
point_alpha_corridor,52,65,53,64,1,none,derived
point_alpha_corridor,52,65,53,65,1,none,derived
point_alpha_corridor,52,66,52,67,1,none,derived
point_alpha_corridor,52,66,53,65,1,none,derived
point_alpha_corridor,52,66,53,66,1,none,derived
point_alpha_corridor,53,5,53,6,1,none,derived
point_alpha_corridor,53,5,54,6,1,none,derived
point_alpha_corridor,53,25,53,26,2,none,derived
point_alpha_corridor,53,25,54,26,2,none,derived
point_alpha_corridor,53,26,54,26,1,none,derived
point_alpha_corridor,53,26,54,27,1,none,derived
point_alpha_corridor,53,27,54,27,1,none,derived
point_alpha_corridor,53,30,54,31,1,none,derived
point_alpha_corridor,53,31,53,32,1,none,derived
point_alpha_corridor,53,31,54,31,1,none,derived
point_alpha_corridor,53,31,54,32,1,none,derived
point_alpha_corridor,53,51,54,52,1,none,derived
point_alpha_corridor,53,52,54,52,1,none,derived
point_alpha_corridor,53,52,54,53,1,none,derived
point_alpha_corridor,53,53,54,53,1,none,derived
point_alpha_corridor,53,53,54,54,1,none,derived
point_alpha_corridor,53,54,54,54,1,none,derived
point_alpha_corridor,53,54,54,55,1,none,derived
point_alpha_corridor,53,55,54,55,1,none,derived
point_alpha_corridor,53,55,54,56,1,none,derived
point_alpha_corridor,53,56,54,56,1,none,derived
point_alpha_corridor,53,56,54,57,1,none,derived
point_alpha_corridor,53,57,54,57,1,none,derived
point_alpha_corridor,53,57,54,58,1,none,derived
point_alpha_corridor,53,58,54,58,1,none,derived
point_alpha_corridor,53,58,54,59,1,none,derived
point_alpha_corridor,53,59,54,59,1,none,derived
point_alpha_corridor,53,59,54,60,1,none,derived
point_alpha_corridor,53,60,54,60,1,none,derived
point_alpha_corridor,53,60,54,61,1,none,derived
point_alpha_corridor,53,61,54,61,1,bridge,derived
point_alpha_corridor,53,61,54,62,1,none,derived
point_alpha_corridor,53,62,54,62,1,none,derived
point_alpha_corridor,53,62,54,63,1,none,derived
point_alpha_corridor,53,63,53,64,1,none,derived
point_alpha_corridor,53,63,54,63,1,none,derived
point_alpha_corridor,53,63,54,64,1,none,derived
point_alpha_corridor,54,5,54,6,1,none,derived
point_alpha_corridor,54,5,55,5,1,none,derived
point_alpha_corridor,54,25,54,26,1,none,derived
point_alpha_corridor,54,25,55,24,1,none,derived
point_alpha_corridor,54,25,55,25,1,none,derived
point_alpha_corridor,54,27,54,28,1,none,derived
point_alpha_corridor,54,28,55,27,1,none,derived
point_alpha_corridor,54,28,55,28,1,none,derived
point_alpha_corridor,54,29,55,28,1,none,derived
point_alpha_corridor,54,29,55,29,1,none,derived
point_alpha_corridor,54,30,54,31,1,none,derived
point_alpha_corridor,54,30,55,29,1,none,derived
point_alpha_corridor,54,30,55,30,1,none,derived
point_alpha_corridor,54,51,54,52,1,none,derived
point_alpha_corridor,54,51,55,51,1,none,derived
point_alpha_corridor,54,77,55,76,1,bridge,derived
point_alpha_corridor,54,79,55,79,1,none,derived
point_alpha_corridor,55,4,55,5,1,none,derived
point_alpha_corridor,55,4,56,5,1,none,derived
point_alpha_corridor,55,23,56,24,1,none,derived
point_alpha_corridor,55,24,55,25,1,none,derived
point_alpha_corridor,55,24,56,24,1,none,derived
point_alpha_corridor,55,24,56,25,1,none,derived
point_alpha_corridor,55,49,56,50,1,none,derived
point_alpha_corridor,55,50,55,51,1,none,derived
point_alpha_corridor,55,50,56,50,1,none,derived
point_alpha_corridor,55,50,56,51,1,none,derived
point_alpha_corridor,55,73,56,74,1,none,derived
point_alpha_corridor,55,74,56,74,1,none,derived
point_alpha_corridor,55,74,56,75,1,none,derived
point_alpha_corridor,55,75,56,75,1,none,derived
point_alpha_corridor,55,75,56,76,1,none,derived
point_alpha_corridor,55,76,56,76,1,none,derived
point_alpha_corridor,55,76,56,77,1,none,derived
point_alpha_corridor,55,77,56,77,1,none,derived
point_alpha_corridor,55,77,56,78,1,none,derived
point_alpha_corridor,55,78,55,79,1,none,derived
point_alpha_corridor,55,78,56,78,1,none,derived
point_alpha_corridor,55,78,56,79,1,none,derived
point_alpha_corridor,56,4,56,5,1,none,derived
point_alpha_corridor,56,4,57,4,1,none,derived
point_alpha_corridor,56,22,57,22,2,none,derived
point_alpha_corridor,56,23,56,24,1,bridge,derived
point_alpha_corridor,56,23,57,22,2,none,derived
point_alpha_corridor,56,23,57,23,1,none,derived
point_alpha_corridor,56,49,56,50,1,none,derived
point_alpha_corridor,56,49,57,49,1,none,derived
point_alpha_corridor,56,71,57,71,1,bridge,derived
point_alpha_corridor,56,72,57,71,1,none,derived
point_alpha_corridor,56,72,57,72,1,none,derived
point_alpha_corridor,56,73,56,74,1,none,derived
point_alpha_corridor,56,73,57,72,1,none,derived
point_alpha_corridor,56,73,57,73,1,none,derived
point_alpha_corridor,57,2,58,3,1,none,derived
point_alpha_corridor,57,3,57,4,1,none,derived
point_alpha_corridor,57,3,58,3,1,none,derived
point_alpha_corridor,57,3,58,4,1,none,derived
point_alpha_corridor,57,21,57,22,2,none,derived
point_alpha_corridor,57,21,58,21,1,none,derived
point_alpha_corridor,57,21,58,22,2,none,derived
point_alpha_corridor,57,22,57,23,2,none,derived
point_alpha_corridor,57,23,58,23,2,none,derived
point_alpha_corridor,57,23,58,24,2,none,derived
point_alpha_corridor,57,24,58,24,2,none,derived
point_alpha_corridor,57,47,58,48,1,bridge,derived
point_alpha_corridor,57,48,57,49,1,none,derived
point_alpha_corridor,57,48,58,49,1,none,derived
point_alpha_corridor,57,50,58,51,3,none,derived
point_alpha_corridor,57,51,58,51,3,none,derived
point_alpha_corridor,57,51,58,52,3,none,derived
point_alpha_corridor,57,52,58,52,3,none,derived
point_alpha_corridor,57,52,58,53,3,none,derived
point_alpha_corridor,57,53,58,53,3,none,derived
point_alpha_corridor,57,70,57,71,1,none,derived
point_alpha_corridor,57,70,58,71,1,none,derived
point_alpha_corridor,57,71,57,72,1,none,derived
point_alpha_corridor,57,72,58,72,1,none,derived
point_alpha_corridor,57,72,58,73,1,none,derived
point_alpha_corridor,57,73,58,73,1,none,derived
point_alpha_corridor,58,2,58,3,1,none,derived
point_alpha_corridor,58,2,59,2,1,none,derived
point_alpha_corridor,58,20,59,20,2,none,derived
point_alpha_corridor,58,21,58,22,2,none,derived
point_alpha_corridor,58,21,59,20,2,none,derived
point_alpha_corridor,58,21,59,21,2,none,derived
point_alpha_corridor,58,24,58,25,2,none,derived
point_alpha_corridor,58,25,59,24,2,none,derived
point_alpha_corridor,58,25,59,25,2,none,derived
point_alpha_corridor,58,26,59,25,2,none,derived
point_alpha_corridor,58,26,59,26,2,none,derived
point_alpha_corridor,58,27,59,26,2,none,derived
point_alpha_corridor,58,45,59,45,1,none,derived
point_alpha_corridor,58,46,59,45,1,none,derived
point_alpha_corridor,58,46,59,46,1,none,derived
point_alpha_corridor,58,47,59,46,1,none,derived
point_alpha_corridor,58,47,59,47,1,none,derived
point_alpha_corridor,58,48,58,49,1,none,derived
point_alpha_corridor,58,48,59,47,1,none,derived
point_alpha_corridor,58,48,59,48,1,none,derived
point_alpha_corridor,58,50,58,51,3,none,derived
point_alpha_corridor,58,50,59,50,3,none,derived
point_alpha_corridor,58,53,58,54,3,none,derived
point_alpha_corridor,58,54,59,53,2,none,derived
point_alpha_corridor,58,54,59,54,2,none,derived
point_alpha_corridor,58,55,59,54,2,none,derived
point_alpha_corridor,58,69,59,69,1,none,derived
point_alpha_corridor,58,70,58,71,1,none,derived
point_alpha_corridor,58,70,59,69,1,none,derived
point_alpha_corridor,58,70,59,70,1,none,derived
point_alpha_corridor,58,73,58,74,1,none,derived
point_alpha_corridor,58,74,59,73,1,none,derived
point_alpha_corridor,58,74,59,74,1,none,derived
point_alpha_corridor,58,75,59,74,1,none,derived
point_alpha_corridor,59,0,60,1,1,none,derived
point_alpha_corridor,59,1,59,2,1,none,derived
point_alpha_corridor,59,1,60,1,1,bridge,derived
point_alpha_corridor,59,1,60,2,1,none,derived
point_alpha_corridor,59,17,60,18,2,none,derived
point_alpha_corridor,59,18,60,18,2,none,derived
point_alpha_corridor,59,19,59,20,2,none,derived
point_alpha_corridor,59,19,60,20,2,none,derived
point_alpha_corridor,59,26,59,27,2,none,derived
point_alpha_corridor,59,27,60,27,3,bridge,derived
point_alpha_corridor,59,27,60,28,3,none,derived
point_alpha_corridor,59,28,60,28,3,none,derived
point_alpha_corridor,59,28,60,29,3,none,derived
point_alpha_corridor,59,29,60,29,3,none,derived
point_alpha_corridor,59,43,59,44,1,bridge,derived
point_alpha_corridor,59,43,60,44,1,none,derived
point_alpha_corridor,59,44,59,45,1,none,derived
point_alpha_corridor,59,44,60,44,3,bridge,derived
point_alpha_corridor,59,44,60,45,1,none,derived
point_alpha_corridor,59,48,59,49,3,bridge,derived
point_alpha_corridor,59,49,59,50,3,none,derived
point_alpha_corridor,59,49,60,50,3,none,derived
point_alpha_corridor,59,54,59,55,2,none,derived
point_alpha_corridor,59,55,60,55,2,none,derived
point_alpha_corridor,59,68,59,69,1,none,derived
point_alpha_corridor,59,68,60,69,1,none,derived
point_alpha_corridor,59,74,59,75,1,none,derived
point_alpha_corridor,59,75,60,75,1,none,derived
point_alpha_corridor,59,75,60,76,1,none,derived
point_alpha_corridor,59,76,60,76,1,none,derived
point_alpha_corridor,59,76,60,77,1,none,derived
point_alpha_corridor,59,77,60,77,1,none,derived
point_alpha_corridor,59,77,60,78,1,none,derived
point_alpha_corridor,59,78,60,78,1,none,derived
point_alpha_corridor,59,78,60,79,1,none,derived
point_alpha_corridor,59,79,60,79,1,none,derived
point_alpha_corridor,60,0,60,1,1,none,derived
point_alpha_corridor,60,1,61,0,1,none,derived
point_alpha_corridor,60,15,61,15,2,none,derived
point_alpha_corridor,60,16,61,15,2,none,derived
point_alpha_corridor,60,16,61,16,2,none,derived
point_alpha_corridor,60,17,60,18,2,none,derived
point_alpha_corridor,60,17,61,16,2,none,derived
point_alpha_corridor,60,17,61,17,2,none,derived
point_alpha_corridor,60,18,60,19,2,none,derived
point_alpha_corridor,60,19,60,20,2,none,derived
point_alpha_corridor,60,19,61,18,2,none,derived
point_alpha_corridor,60,19,61,19,2,none,derived
point_alpha_corridor,60,28,60,29,2,none,derived
point_alpha_corridor,60,29,60,30,3,none,derived
point_alpha_corridor,60,29,61,28,2,none,derived
point_alpha_corridor,60,30,61,29,3,none,derived
point_alpha_corridor,60,30,61,30,3,none,derived
point_alpha_corridor,60,31,61,30,3,none,derived
point_alpha_corridor,60,31,61,31,3,none,derived
point_alpha_corridor,60,32,61,31,3,none,derived
point_alpha_corridor,60,43,60,44,1,none,derived
point_alpha_corridor,60,43,61,42,3,none,derived
point_alpha_corridor,60,43,61,43,3,none,derived
point_alpha_corridor,60,44,61,43,3,none,derived
point_alpha_corridor,60,44,61,44,3,none,derived
point_alpha_corridor,60,45,61,44,3,none,derived
point_alpha_corridor,60,45,61,45,3,none,derived
point_alpha_corridor,60,46,61,45,3,none,derived
point_alpha_corridor,60,46,61,46,3,none,derived
point_alpha_corridor,60,47,61,46,3,none,derived
point_alpha_corridor,60,47,61,47,3,none,derived
point_alpha_corridor,60,48,61,47,3,none,derived
point_alpha_corridor,60,48,61,48,3,none,derived
point_alpha_corridor,60,49,60,50,3,none,derived
point_alpha_corridor,60,49,61,48,3,none,derived
point_alpha_corridor,60,49,61,49,3,none,derived
point_alpha_corridor,60,55,60,56,2,none,derived
point_alpha_corridor,60,56,61,55,2,none,derived
point_alpha_corridor,60,67,61,67,1,none,derived
point_alpha_corridor,60,68,60,69,1,none,derived
point_alpha_corridor,60,68,61,67,1,none,derived
point_alpha_corridor,60,68,61,68,1,none,derived
point_alpha_corridor,61,0,61,1,1,none,derived
point_alpha_corridor,61,0,62,1,1,none,derived
point_alpha_corridor,61,10,62,11,2,none,derived
point_alpha_corridor,61,11,62,11,2,none,derived
point_alpha_corridor,61,11,62,12,2,none,derived
point_alpha_corridor,61,12,62,12,2,none,derived
point_alpha_corridor,61,12,62,13,2,none,derived
point_alpha_corridor,61,13,62,13,2,none,derived
point_alpha_corridor,61,13,62,14,2,none,derived
point_alpha_corridor,61,14,61,15,2,none,derived
point_alpha_corridor,61,14,62,14,2,none,derived
point_alpha_corridor,61,14,62,15,2,none,derived
point_alpha_corridor,61,28,61,29,2,none,derived
point_alpha_corridor,61,29,61,30,2,none,derived
point_alpha_corridor,61,29,62,29,2,none,derived
point_alpha_corridor,61,29,62,30,2,none,derived
point_alpha_corridor,61,30,62,30,1,none,derived
point_alpha_corridor,61,31,61,32,3,none,derived
point_alpha_corridor,61,32,62,32,3,none,derived
point_alpha_corridor,61,39,62,40,2,none,derived
point_alpha_corridor,61,40,62,40,2,none,derived
point_alpha_corridor,61,40,62,41,2,none,derived
point_alpha_corridor,61,41,62,41,3,none,derived
point_alpha_corridor,61,41,62,42,3,none,derived
point_alpha_corridor,61,42,61,43,3,none,derived
point_alpha_corridor,61,42,62,42,3,none,derived
point_alpha_corridor,61,42,62,43,3,none,derived
point_alpha_corridor,61,54,62,55,1,bridge,derived
point_alpha_corridor,61,55,61,56,2,none,derived
point_alpha_corridor,61,55,62,55,1,none,derived
point_alpha_corridor,61,55,62,56,1,none,derived
point_alpha_corridor,61,56,62,56,2,none,derived
point_alpha_corridor,61,66,61,67,1,none,derived
point_alpha_corridor,61,67,62,67,1,none,derived
point_alpha_corridor,62,0,62,1,1,none,derived
point_alpha_corridor,62,0,63,0,1,none,derived
point_alpha_corridor,62,9,63,9,3,none,derived
point_alpha_corridor,62,10,62,11,2,none,derived
point_alpha_corridor,62,10,63,9,3,none,derived
point_alpha_corridor,62,10,63,10,2,none,derived
point_alpha_corridor,62,30,62,31,1,none,derived
point_alpha_corridor,62,30,63,30,1,bridge,derived
point_alpha_corridor,62,32,62,33,3,none,derived
point_alpha_corridor,62,33,63,32,3,none,derived
point_alpha_corridor,62,33,63,33,3,none,derived
point_alpha_corridor,62,34,63,33,3,none,derived
point_alpha_corridor,62,34,63,34,3,none,derived
point_alpha_corridor,62,35,63,35,3,none,derived
point_alpha_corridor,62,36,63,35,3,none,derived
point_alpha_corridor,62,36,63,36,3,none,derived
point_alpha_corridor,62,37,63,36,3,none,derived
point_alpha_corridor,62,39,62,40,2,none,derived
point_alpha_corridor,62,39,63,39,2,none,derived
point_alpha_corridor,62,54,62,55,1,none,derived
point_alpha_corridor,62,54,63,54,1,none,derived
point_alpha_corridor,62,56,62,57,2,none,derived
point_alpha_corridor,62,57,63,56,2,none,derived
point_alpha_corridor,62,57,63,57,2,none,derived
point_alpha_corridor,62,58,63,57,2,none,derived
point_alpha_corridor,62,58,63,58,2,none,derived
point_alpha_corridor,62,59,63,58,2,none,derived
point_alpha_corridor,62,67,62,68,1,none,derived
point_alpha_corridor,62,67,63,67,1,none,derived
point_alpha_corridor,63,0,64,0,1,none,derived
point_alpha_corridor,63,5,64,6,3,none,derived
point_alpha_corridor,63,6,64,6,3,none,derived
point_alpha_corridor,63,6,64,7,3,none,derived
point_alpha_corridor,63,7,63,8,3,none,derived
point_alpha_corridor,63,7,64,7,3,none,derived
point_alpha_corridor,63,7,64,8,3,none,derived
point_alpha_corridor,63,8,63,9,3,none,derived
point_alpha_corridor,63,8,64,8,3,bridge,derived
point_alpha_corridor,63,8,64,9,3,none,derived
point_alpha_corridor,63,29,63,30,1,none,derived
point_alpha_corridor,63,29,64,30,1,none,derived
point_alpha_corridor,63,33,63,34,3,none,derived
point_alpha_corridor,63,34,63,35,3,none,derived
point_alpha_corridor,63,34,64,34,3,none,derived
point_alpha_corridor,63,34,64,35,3,none,derived
point_alpha_corridor,63,36,63,37,3,none,derived
point_alpha_corridor,63,36,64,37,1,none,derived
point_alpha_corridor,63,37,64,37,3,bridge,derived
point_alpha_corridor,63,37,64,38,3,none,derived
point_alpha_corridor,63,38,63,39,2,none,derived
point_alpha_corridor,63,38,64,38,2,none,derived
point_alpha_corridor,63,38,64,39,2,bridge,derived
point_alpha_corridor,63,53,63,54,1,none,derived
point_alpha_corridor,63,54,63,55,1,bridge,derived
point_alpha_corridor,63,54,64,54,1,none,derived
point_alpha_corridor,63,58,63,59,2,none,derived
point_alpha_corridor,63,59,64,59,2,none,derived
point_alpha_corridor,63,59,64,60,2,none,derived
point_alpha_corridor,63,60,64,60,2,none,derived
point_alpha_corridor,63,65,64,66,1,none,derived
point_alpha_corridor,63,66,63,67,1,none,derived
point_alpha_corridor,63,66,64,66,1,none,derived
point_alpha_corridor,63,66,64,67,1,none,derived
point_alpha_corridor,64,0,64,1,1,none,derived
point_alpha_corridor,64,1,65,0,1,none,derived
point_alpha_corridor,64,5,64,6,3,none,derived
point_alpha_corridor,64,5,65,5,3,none,derived
point_alpha_corridor,64,29,64,30,1,none,derived
point_alpha_corridor,64,30,65,29,1,none,derived
point_alpha_corridor,64,36,64,37,1,none,derived
point_alpha_corridor,64,37,64,38,1,bridge,derived
point_alpha_corridor,64,37,65,36,1,none,derived
point_alpha_corridor,64,54,64,55,1,none,derived
point_alpha_corridor,64,54,65,54,1,none,derived
point_alpha_corridor,64,60,64,61,2,none,derived
point_alpha_corridor,64,61,65,60,2,none,derived
point_alpha_corridor,64,65,64,66,1,none,derived
point_alpha_corridor,64,65,65,65,1,none,derived
point_alpha_corridor,65,0,65,1,1,none,derived
point_alpha_corridor,65,0,66,0,1,bridge,derived
point_alpha_corridor,65,0,66,1,1,none,derived
point_alpha_corridor,65,4,65,5,3,none,derived
point_alpha_corridor,65,4,66,5,3,none,derived
point_alpha_corridor,65,29,65,30,1,none,derived
point_alpha_corridor,65,29,66,30,1,none,derived
point_alpha_corridor,65,35,65,36,1,bridge,derived
point_alpha_corridor,65,36,65,37,1,none,derived
point_alpha_corridor,65,36,66,37,1,none,derived
point_alpha_corridor,65,53,65,54,1,none,derived
point_alpha_corridor,65,54,66,54,1,none,derived
point_alpha_corridor,65,60,65,61,2,bridge,derived
point_alpha_corridor,65,61,66,61,2,none,derived
point_alpha_corridor,65,62,66,63,1,none,derived
point_alpha_corridor,65,63,66,63,1,none,derived
point_alpha_corridor,65,63,66,64,1,none,derived
point_alpha_corridor,65,64,65,65,1,none,derived
point_alpha_corridor,65,64,66,64,1,none,derived
point_alpha_corridor,65,64,66,65,1,none,derived
point_alpha_corridor,66,0,66,1,1,none,derived
point_alpha_corridor,66,0,67,0,1,none,derived
point_alpha_corridor,66,4,66,5,3,none,derived
point_alpha_corridor,66,4,67,4,3,none,derived
point_alpha_corridor,66,29,66,30,1,none,derived
point_alpha_corridor,66,29,67,29,1,none,derived
point_alpha_corridor,66,36,66,37,1,none,derived
point_alpha_corridor,66,37,67,36,1,none,derived
point_alpha_corridor,66,37,67,37,1,none,derived
point_alpha_corridor,66,38,67,37,1,none,derived
point_alpha_corridor,66,54,66,55,1,none,derived
point_alpha_corridor,66,54,67,54,1,none,derived
point_alpha_corridor,66,61,66,62,2,none,derived
point_alpha_corridor,66,62,66,63,1,none,derived
point_alpha_corridor,66,62,67,61,2,none,derived
point_alpha_corridor,66,62,67,62,2,none,derived
point_alpha_corridor,66,63,67,62,2,none,derived
point_alpha_corridor,66,63,67,63,2,none,derived
point_alpha_corridor,66,64,67,63,2,none,derived
point_alpha_corridor,67,3,67,4,3,none,derived
point_alpha_corridor,67,4,68,4,3,none,derived
point_alpha_corridor,67,28,67,29,1,none,derived
point_alpha_corridor,67,28,68,29,1,none,derived
point_alpha_corridor,67,37,67,38,1,none,derived
point_alpha_corridor,67,38,68,38,1,none,derived
point_alpha_corridor,67,53,67,54,1,none,derived
point_alpha_corridor,67,53,68,54,1,none,derived
point_alpha_corridor,67,63,67,64,2,none,derived
point_alpha_corridor,67,64,68,64,2,none,derived
point_alpha_corridor,67,64,68,65,2,none,derived
point_alpha_corridor,67,65,68,65,2,none,derived
point_alpha_corridor,68,3,69,3,3,none,derived
point_alpha_corridor,68,4,68,5,3,none,derived
point_alpha_corridor,68,4,69,3,3,none,derived
point_alpha_corridor,68,4,69,4,3,none,derived
point_alpha_corridor,68,28,68,29,1,none,derived
point_alpha_corridor,68,28,69,28,1,none,derived
point_alpha_corridor,68,38,68,39,1,none,derived
point_alpha_corridor,68,39,69,38,1,none,derived
point_alpha_corridor,68,53,68,54,1,none,derived
point_alpha_corridor,68,54,69,53,1,none,derived
point_alpha_corridor,68,65,68,66,2,none,derived
point_alpha_corridor,68,66,69,65,2,none,derived
point_alpha_corridor,69,0,70,0,3,none,derived
point_alpha_corridor,69,0,70,1,3,none,derived
point_alpha_corridor,69,1,70,1,3,none,derived
point_alpha_corridor,69,1,70,2,3,none,derived
point_alpha_corridor,69,2,69,3,3,none,derived
point_alpha_corridor,69,2,70,2,3,none,derived
point_alpha_corridor,69,2,70,3,3,none,derived
point_alpha_corridor,69,3,69,4,3,bridge,derived
point_alpha_corridor,69,27,69,28,1,none,derived
point_alpha_corridor,69,27,70,28,1,none,derived
point_alpha_corridor,69,38,69,39,1,none,derived
point_alpha_corridor,69,39,70,39,1,none,derived
point_alpha_corridor,69,53,69,54,1,none,derived
point_alpha_corridor,69,53,70,54,1,none,derived
point_alpha_corridor,69,65,69,66,2,none,derived
point_alpha_corridor,69,66,70,66,3,none,derived
point_alpha_corridor,70,27,70,28,1,none,derived
point_alpha_corridor,70,27,71,27,1,none,derived
point_alpha_corridor,70,39,70,40,1,none,derived
point_alpha_corridor,70,40,71,39,1,none,derived
point_alpha_corridor,70,53,70,54,1,none,derived
point_alpha_corridor,70,53,71,53,1,none,derived
point_alpha_corridor,70,66,70,67,3,none,derived
point_alpha_corridor,70,67,71,66,3,none,derived
point_alpha_corridor,70,67,71,67,3,none,derived
point_alpha_corridor,70,68,71,67,3,none,derived
point_alpha_corridor,71,26,71,27,1,none,derived
point_alpha_corridor,71,26,72,27,1,none,derived
point_alpha_corridor,71,39,71,40,1,none,derived
point_alpha_corridor,71,39,72,39,1,bridge,derived
point_alpha_corridor,71,40,72,40,1,none,derived
